# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	681532	682992	-	WP_071456517.1	WP_071456517.1		multidrug efflux MFS transporter			BHY08_RS03280	1461	486	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	683216	684142	+					glsA		BHY08_RS03285	927		old_locus_tag=BHY08_03285
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	683216	684142	+	WP_071456518.1	WP_071456518.1		glutaminase A	glsA		BHY08_RS03285	927	308	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	684230	685738	+							BHY08_RS03290	1509		old_locus_tag=BHY08_03290
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	684230	685738	+	WP_071456519.1	WP_071456519.1		helix-turn-helix domain-containing protein			BHY08_RS03290	1509	502	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	685940	687781	+					asnB		BHY08_RS03295	1842		old_locus_tag=BHY08_03295
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	685940	687781	+	WP_071456520.1	WP_071456520.1		asparagine synthase (glutamine-hydrolyzing)	asnB		BHY08_RS03295	1842	613	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	687865	689043	+							BHY08_RS03300	1179		old_locus_tag=BHY08_03300
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	687865	689043	+	WP_245730000.1	WP_245730000.1		carboxylate--amine ligase			BHY08_RS03300	1179	392	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	689055	689765	+							BHY08_RS03305	711		old_locus_tag=BHY08_03305
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	689055	689765	+	WP_071456522.1	WP_071456522.1		amino acid racemase			BHY08_RS03305	711	236	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	689873	691825	+							BHY08_RS03310	1953		old_locus_tag=BHY08_03310
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	689873	691825	+	WP_071456523.1	WP_071456523.1		S9 family peptidase			BHY08_RS03310	1953	650	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	691822	692796	+							BHY08_RS03315	975		old_locus_tag=BHY08_03315
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	691822	692796	+	WP_071456524.1	WP_071456524.1		biotin--[acetyl-CoA-carboxylase] ligase			BHY08_RS03315	975	324	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	692868	693404	+							BHY08_RS03320	537		old_locus_tag=BHY08_03320
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	692868	693404	+	WP_071456525.1	WP_071456525.1		biotin transporter BioY			BHY08_RS03320	537	178	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	693478	694383	-							BHY08_RS03325	906		old_locus_tag=BHY08_03325
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	693478	694383	-	WP_071456526.1	WP_071456526.1		polysaccharide deacetylase family protein			BHY08_RS03325	906	301	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	694531	696840	+					recJ		BHY08_RS03330	2310		old_locus_tag=BHY08_03330
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	694531	696840	+	WP_071456527.1	WP_071456527.1		single-stranded-DNA-specific exonuclease RecJ	recJ		BHY08_RS03330	2310	769	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	696837	697349	+							BHY08_RS03335	513		old_locus_tag=BHY08_03335
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	696837	697349	+	WP_071456528.1	WP_071456528.1		adenine phosphoribosyltransferase			BHY08_RS03335	513	170	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	697372	697911	-							BHY08_RS03340	540		old_locus_tag=BHY08_03340
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	697372	697911	-	WP_071456529.1	WP_071456529.1		hypothetical protein			BHY08_RS03340	540	179	
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698084	698156	+							BHY08_RS03345	73		old_locus_tag=BHY08_03345
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698084	698156	+				tRNA-Thr			BHY08_RS03345	73		anticodon=GGT
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698201	698533	-							BHY08_RS03350	333		old_locus_tag=BHY08_03350
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698201	698533	-	WP_118250653.1	WP_118250653.1		zinc ribbon domain-containing protein YjdM			BHY08_RS03350	333	110	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698700	699998	+					mltG		BHY08_RS03355	1299		old_locus_tag=BHY08_03355
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	698700	699998	+	WP_233541931.1	WP_233541931.1		endolytic transglycosylase MltG	mltG		BHY08_RS03355	1299	432	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	700167	700637	+					greA		BHY08_RS03360	471		old_locus_tag=BHY08_03360
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	700167	700637	+	WP_071456531.1	WP_071456531.1		transcription elongation factor GreA	greA		BHY08_RS03360	471	156	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	700772	701503	+					liaF		BHY08_RS03365	732		old_locus_tag=BHY08_03365
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	700772	701503	+	WP_071456532.1	WP_071456532.1		cell wall-active antibiotics response protein LiaF	liaF		BHY08_RS03365	732	243	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	701500	702576	+							BHY08_RS03370	1077		old_locus_tag=BHY08_03370
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	701500	702576	+	WP_071456533.1	WP_071456533.1		sensor histidine kinase			BHY08_RS03370	1077	358	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	702569	703201	+							BHY08_RS03375	633		old_locus_tag=BHY08_03375
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	702569	703201	+	WP_071456534.1	WP_071456534.1		response regulator transcription factor			BHY08_RS03375	633	210	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	703231	703893	+							BHY08_RS03380	663		old_locus_tag=BHY08_03380
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	703231	703893	+	WP_071456535.1	WP_071456535.1		TrkA family potassium uptake protein			BHY08_RS03380	663	220	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	703973	704260	+							BHY08_RS03385	288		old_locus_tag=BHY08_03385
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	703973	704260	+	WP_071456536.1	WP_071456536.1		hypothetical protein			BHY08_RS03385	288	95	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	704295	705092	-							BHY08_RS03390	798		old_locus_tag=BHY08_03390
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	704295	705092	-	WP_071456537.1	WP_071456537.1		DUF1189 domain-containing protein			BHY08_RS03390	798	265	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	705267	705878	+							BHY08_RS03395	612		old_locus_tag=BHY08_03395
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	705267	705878	+	WP_071456538.1	WP_071456538.1		superoxide dismutase			BHY08_RS03395	612	203	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	706006	706293	+							BHY08_RS03400	288		old_locus_tag=BHY08_03400
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	706006	706293	+	WP_071456539.1	WP_071456539.1		DUF1507 family protein			BHY08_RS03400	288	95	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	706319	707515	+							BHY08_RS03405	1197		old_locus_tag=BHY08_03405
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	706319	707515	+	WP_071456540.1	WP_071456540.1		FtsW/RodA/SpoVE family cell cycle protein			BHY08_RS03405	1197	398	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	707540	710968	+							BHY08_RS03410	3429		old_locus_tag=BHY08_03410
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	707540	710968	+	WP_071456541.1	WP_071456541.1		pyruvate carboxylase			BHY08_RS03410	3429	1142	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	710992	712137	+							BHY08_RS03415	1146		old_locus_tag=BHY08_03415
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	710992	712137	+	WP_071456542.1	WP_071456542.1		CAP-associated domain-containing protein			BHY08_RS03415	1146	381	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712134	712565	+							BHY08_RS03420	432		old_locus_tag=BHY08_03420
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712134	712565	+	WP_071456543.1	WP_071456543.1		YlbF family regulator			BHY08_RS03420	432	143	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712552	712884	+							BHY08_RS03425	333		old_locus_tag=BHY08_03425
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712552	712884	+	WP_071456544.1	WP_071456544.1		YlbG family protein			BHY08_RS03425	333	110	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712952	713509	+					rsmD		BHY08_RS03430	558		old_locus_tag=BHY08_03430
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	712952	713509	+	WP_071456545.1	WP_071456545.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		BHY08_RS03430	558	185	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	713511	713999	+					coaD		BHY08_RS03435	489		old_locus_tag=BHY08_03435
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	713511	713999	+	WP_071456546.1	WP_071456546.1		pantetheine-phosphate adenylyltransferase	coaD		BHY08_RS03435	489	162	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	714013	715038	+							BHY08_RS03440	1026		old_locus_tag=BHY08_03440
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	714013	715038	+	WP_071456547.1	WP_071456547.1		PDZ domain-containing protein			BHY08_RS03440	1026	341	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	715087	715701	+							BHY08_RS03445	615		old_locus_tag=BHY08_03445
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	715087	715701	+	WP_071456548.1	WP_071456548.1		helix-hairpin-helix domain-containing protein			BHY08_RS03445	615	204	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	715783	716163	+							BHY08_RS03450	381		old_locus_tag=BHY08_03450
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	715783	716163	+	WP_071456549.1	WP_071456549.1		hypothetical protein			BHY08_RS03450	381	126	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	716169	717479	+							BHY08_RS03455	1311		old_locus_tag=BHY08_03455
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	716169	717479	+	WP_071456550.1	WP_071456550.1		Y-family DNA polymerase			BHY08_RS03455	1311	436	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	717546	718022	+							BHY08_RS03460	477		old_locus_tag=BHY08_03460
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	717546	718022	+	WP_071456551.1	WP_071456551.1		ComE operon protein 2			BHY08_RS03460	477	158	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	718219	720318	+							BHY08_RS03465	2100		old_locus_tag=BHY08_03465
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	718219	720318	+	WP_169817658.1	WP_169817658.1		DNA internalization-related competence protein ComEC/Rec2			BHY08_RS03465	2100	699	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	720368	721387	+					holA		BHY08_RS03470	1020		old_locus_tag=BHY08_03470
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	720368	721387	+	WP_071456553.1	WP_071456553.1		DNA polymerase III subunit delta	holA		BHY08_RS03470	1020	339	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	721435	721689	-					rpsT		BHY08_RS03475	255		old_locus_tag=BHY08_03475
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	721435	721689	-	WP_071456554.1	WP_071456554.1		30S ribosomal protein S20	rpsT		BHY08_RS03475	255	84	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	721797	722651	-							BHY08_RS03480	855		old_locus_tag=BHY08_03480
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	721797	722651	-	WP_071456555.1	WP_071456555.1		DegV family protein			BHY08_RS03480	855	284	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	722644	723186	-							BHY08_RS03485	543		old_locus_tag=BHY08_03485
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	722644	723186	-	WP_084657160.1	WP_084657160.1		DUF1836 domain-containing protein			BHY08_RS03485	543	180	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	723276	725195	-							BHY08_RS03490	1920		old_locus_tag=BHY08_03490
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	723276	725195	-	WP_071456557.1	WP_071456557.1		heavy metal translocating P-type ATPase			BHY08_RS03490	1920	639	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	725340	726173	-							BHY08_RS03495	834		old_locus_tag=BHY08_03495
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	725340	726173	-	WP_071456558.1	WP_071456558.1		undecaprenyl-diphosphate phosphatase			BHY08_RS03495	834	277	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	726300	726935	-							BHY08_RS03500	636		old_locus_tag=BHY08_03500
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	726300	726935	-	WP_187363587.1	WP_187363587.1		MBL fold metallo-hydrolase			BHY08_RS03500	636	211	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	727052	728389	+							BHY08_RS03505	1338		old_locus_tag=BHY08_03505
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	727052	728389	+	WP_071456560.1	WP_071456560.1		hypothetical protein			BHY08_RS03505	1338	445	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	728394	728963	-							BHY08_RS03510	570		old_locus_tag=BHY08_03510
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	728394	728963	-	WP_071456561.1	WP_071456561.1		DUF308 domain-containing protein			BHY08_RS03510	570	189	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	729038	729658	-							BHY08_RS03515	621		old_locus_tag=BHY08_03515
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	729038	729658	-	WP_071456562.1	WP_071456562.1		histidine phosphatase family protein			BHY08_RS03515	621	206	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	729918	730703	+					rpsB		BHY08_RS03520	786		old_locus_tag=BHY08_03520
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	729918	730703	+	WP_071456563.1	WP_071456563.1		30S ribosomal protein S2	rpsB		BHY08_RS03520	786	261	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	730828	731709	+					tsf		BHY08_RS03525	882		old_locus_tag=BHY08_03525
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	730828	731709	+	WP_071456564.1	WP_071456564.1		translation elongation factor Ts	tsf		BHY08_RS03525	882	293	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	731826	732548	+					pyrH		BHY08_RS03530	723		old_locus_tag=BHY08_03530
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	731826	732548	+	WP_071456565.1	WP_071456565.1		UMP kinase	pyrH		BHY08_RS03530	723	240	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	732552	733109	+					frr		BHY08_RS03535	558		old_locus_tag=BHY08_03535
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	732552	733109	+	WP_071456566.1	WP_071456566.1		ribosome recycling factor	frr		BHY08_RS03535	558	185	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	733269	734072	+							BHY08_RS03540	804		old_locus_tag=BHY08_03540
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	733269	734072	+	WP_071456567.1	WP_071456567.1		isoprenyl transferase			BHY08_RS03540	804	267	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	734069	734857	+							BHY08_RS03545	789		old_locus_tag=BHY08_03545
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	734069	734857	+	WP_071456568.1	WP_071456568.1		phosphatidate cytidylyltransferase			BHY08_RS03545	789	262	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	734895	736175	+					rseP		BHY08_RS03550	1281		old_locus_tag=BHY08_03550
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	734895	736175	+	WP_071456569.1	WP_071456569.1		RIP metalloprotease RseP	rseP		BHY08_RS03550	1281	426	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	736204	737904	+							BHY08_RS03555	1701		old_locus_tag=BHY08_03555
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	736204	737904	+	WP_071456570.1	WP_071456570.1		proline--tRNA ligase			BHY08_RS03555	1701	566	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	737984	742315	+							BHY08_RS03560	4332		old_locus_tag=BHY08_03560
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	737984	742315	+	WP_071457817.1	WP_071457817.1		PolC-type DNA polymerase III			BHY08_RS03560	4332	1443	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	742339	743331	+					galE		BHY08_RS03565	993		old_locus_tag=BHY08_03565
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	742339	743331	+	WP_071456571.1	WP_071456571.1		UDP-glucose 4-epimerase GalE	galE		BHY08_RS03565	993	330	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	743468	744631	+							BHY08_RS03570	1164		old_locus_tag=BHY08_03570
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	743468	744631	+	WP_071456572.1	WP_071456572.1		galactokinase			BHY08_RS03570	1164	387	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	744644	745645	+					galE		BHY08_RS03575	1002		old_locus_tag=BHY08_03575
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	744644	745645	+	WP_071456573.1	WP_071456573.1		UDP-glucose 4-epimerase GalE	galE		BHY08_RS03575	1002	333	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	745647	747122	+					galT		BHY08_RS03580	1476		old_locus_tag=BHY08_03580
