# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	476848	478593	+					cydD		G7081_RS02400	1746		old_locus_tag=G7081_02400
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	476848	478593	+	WP_166007090.1	WP_166007090.1		thiol reductant ABC exporter subunit CydD	cydD		G7081_RS02400	1746	581	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	478586	480346	+					cydC		G7081_RS02405	1761		old_locus_tag=G7081_02405
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	478586	480346	+	WP_166007093.1	WP_166007093.1		thiol reductant ABC exporter subunit CydC	cydC		G7081_RS02405	1761	586	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	480376	481356	-							G7081_RS02410	981		old_locus_tag=G7081_02410
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	480376	481356	-	WP_166007094.1	WP_166007094.1		polyprenyl synthetase family protein			G7081_RS02410	981	326	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	481498	482400	+							G7081_RS02415	903		old_locus_tag=G7081_02415
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	481498	482400	+	WP_166007096.1	WP_166007096.1		prenyltransferase			G7081_RS02415	903	300	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	482539	484461	+							G7081_RS02420	1923		old_locus_tag=G7081_02420
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	482539	484461	+	WP_202982270.1	WP_202982270.1		heavy metal translocating P-type ATPase			G7081_RS02420	1923	640	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	484501	484926	-							G7081_RS02425	426		old_locus_tag=G7081_02425
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	484501	484926	-	WP_166007100.1	WP_166007100.1		NusG domain II-containing protein			G7081_RS02425	426	141	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	485097	486032	+							G7081_RS02430	936		old_locus_tag=G7081_02430
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	485097	486032	+	WP_238786655.1	WP_238786655.1		NlpC/P60 family protein			G7081_RS02430	936	311	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	486061	486462	-							G7081_RS02435	402		old_locus_tag=G7081_02435
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	486061	486462	-	WP_166007105.1	WP_166007105.1		GNAT family N-acetyltransferase			G7081_RS02435	402	133	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	486637	487365	+							G7081_RS02440	729		old_locus_tag=G7081_02440
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	486637	487365	+	WP_166007107.1	WP_166007107.1		phosphopantothenate--cysteine ligase			G7081_RS02440	729	242	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	487362	487919	+							G7081_RS02445	558		old_locus_tag=G7081_02445
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	487362	487919	+	WP_166007108.1	WP_166007108.1		phosphopantothenoylcysteine decarboxylase			G7081_RS02445	558	185	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	488100	489167	+							G7081_RS02450	1068		old_locus_tag=G7081_02450
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	488100	489167	+	WP_166007111.1	WP_166007111.1		3D domain-containing protein			G7081_RS02450	1068	355	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	489272	489835	+							G7081_RS02455	564		old_locus_tag=G7081_02455
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	489272	489835	+	WP_166007113.1	WP_166007113.1		GNAT family N-acetyltransferase			G7081_RS02455	564	187	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	489857	490717	-							G7081_RS02460	861		old_locus_tag=G7081_02460
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	489857	490717	-	WP_166007115.1	WP_166007115.1		Cof-type HAD-IIB family hydrolase			G7081_RS02460	861	286	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	490824	491498	+							G7081_RS02465	675		old_locus_tag=G7081_02465
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	490824	491498	+	WP_166007117.1	WP_166007117.1		uracil-DNA glycosylase			G7081_RS02465	675	224	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	491618	492592	+					pta		G7081_RS02470	975		old_locus_tag=G7081_02470
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	491618	492592	+	WP_166007119.1	WP_166007119.1		phosphate acetyltransferase	pta		G7081_RS02470	975	324	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	492703	493173	+					tsaE		G7081_RS02475	471		old_locus_tag=G7081_02475
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	492703	493173	+	WP_166007121.1	WP_166007121.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		G7081_RS02475	471	156	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	493178	493699	+							G7081_RS02480	522		old_locus_tag=G7081_02480
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	493178	493699	+	WP_166007123.1	WP_166007123.1		GNAT family N-acetyltransferase			G7081_RS02480	522	173	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	493730	494263	-							G7081_RS02485	534		old_locus_tag=G7081_02485
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	493730	494263	-	WP_166007125.1	WP_166007125.1		3'-5' exonuclease			G7081_RS02485	534	177	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	494273	495025	-							G7081_RS02490	753		old_locus_tag=G7081_02490
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	494273	495025	-	WP_166007127.1	WP_166007127.1		exodeoxyribonuclease III			G7081_RS02490	753	250	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	495328	495900	+					thiT		G7081_RS02495	573		old_locus_tag=G7081_02495
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	495328	495900	+	WP_166007129.1	WP_166007129.1		energy-coupled thiamine transporter ThiT	thiT		G7081_RS02495	573	190	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	495919	497667	-							G7081_RS02500	1749		old_locus_tag=G7081_02500
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	495919	497667	-	WP_166007131.1	WP_166007131.1		ABC transporter ATP-binding protein/permease			G7081_RS02500	1749	582	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	497667	499406	-							G7081_RS02505	1740		old_locus_tag=G7081_02505
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	497667	499406	-	WP_166007133.1	WP_166007133.1		ABC transporter ATP-binding protein/permease			G7081_RS02505	1740	579	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	499820	500434	+							G7081_RS02510	615		old_locus_tag=G7081_02510
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	499820	500434	+	WP_166007135.1	WP_166007135.1		50S ribosomal protein L25/general stress protein Ctc			G7081_RS02510	615	204	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	500514	500819	-							G7081_RS02515	306		old_locus_tag=G7081_02515
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	500514	500819	-	WP_166007136.1	WP_166007136.1		hypothetical protein			G7081_RS02515	306	101	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	500979	501719	+							G7081_RS02520	741		old_locus_tag=G7081_02520
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	500979	501719	+	WP_238786656.1	WP_238786656.1		NAD-dependent protein deacylase			G7081_RS02520	741	246	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	501697	501963	+							G7081_RS02525	267		old_locus_tag=G7081_02525
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	501697	501963	+	WP_166007138.1	WP_166007138.1		chorismate mutase			G7081_RS02525	267	88	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	501992	503380	-							G7081_RS02530	1389		old_locus_tag=G7081_02530
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	501992	503380	-	WP_166007140.1	WP_166007140.1		L,D-transpeptidase family protein			G7081_RS02530	1389	462	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	503650	504216	+					pth		G7081_RS02535	567		old_locus_tag=G7081_02535
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	503650	504216	+	WP_166007142.1	WP_166007142.1		aminoacyl-tRNA hydrolase	pth		G7081_RS02535	567	188	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	504247	507795	+					mfd		G7081_RS02540	3549		old_locus_tag=G7081_02540
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	504247	507795	+	WP_166007144.1	WP_166007144.1		transcription-repair coupling factor	mfd		G7081_RS02540	3549	1182	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	507796	508071	+							G7081_RS02545	276		old_locus_tag=G7081_02545
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	507796	508071	+	WP_166007146.1	WP_166007146.1		RNA-binding S4 domain-containing protein			G7081_RS02545	276	91	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	508136	508636	+							G7081_RS02550	501		old_locus_tag=G7081_02550
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	508136	508636	+	WP_166007148.1	WP_166007148.1		septum formation initiator family protein			G7081_RS02550	501	166	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	508688	509128	+							G7081_RS02555	441		old_locus_tag=G7081_02555
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	508688	509128	+	WP_166007150.1	WP_166007150.1		S1 domain-containing RNA-binding protein			G7081_RS02555	441	146	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	509202	510575	+					tilS		G7081_RS02560	1374		old_locus_tag=G7081_02560
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	509202	510575	+	WP_166007152.1	WP_166007152.1		tRNA lysidine(34) synthetase TilS	tilS		G7081_RS02560	1374	457	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	510599	511144	+					hpt		G7081_RS02565	546		old_locus_tag=G7081_02565
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	510599	511144	+	WP_166007154.1	WP_166007154.1		hypoxanthine phosphoribosyltransferase	hpt		G7081_RS02565	546	181	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	511195	513261	+					ftsH		G7081_RS02570	2067		old_locus_tag=G7081_02570
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	511195	513261	+	WP_166007157.1	WP_166007157.1		ATP-dependent zinc metalloprotease FtsH	ftsH		G7081_RS02570	2067	688	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	513343	514227	+					hslO		G7081_RS02575	885		old_locus_tag=G7081_02575
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	513343	514227	+	WP_166007159.1	WP_166007159.1		Hsp33 family molecular chaperone HslO	hslO		G7081_RS02575	885	294	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	514244	515233	+					dusB		G7081_RS02580	990		old_locus_tag=G7081_02580
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	514244	515233	+	WP_166007161.1	WP_166007161.1		tRNA dihydrouridine synthase DusB	dusB		G7081_RS02580	990	329	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	515331	516824	+					lysS		G7081_RS02585	1494		old_locus_tag=G7081_02585
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	515331	516824	+	WP_202982271.1	WP_202982271.1		lysine--tRNA ligase	lysS		G7081_RS02585	1494	497	
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	517190	518748	+							G7081_RS02590	1559		old_locus_tag=G7081_02590
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	517190	518748	+				16S ribosomal RNA			G7081_RS02590	1559		
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	518822	518894	+							G7081_RS02595	73		old_locus_tag=G7081_02595
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	518822	518894	+				tRNA-Ala			G7081_RS02595	73		anticodon=TGC
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	519106	522019	+							G7081_RS02600	2914		old_locus_tag=G7081_02600
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	519106	522019	+				23S ribosomal RNA			G7081_RS02600	2914		
gene	rRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522113	522228	+					rrf		G7081_RS02605	116		old_locus_tag=G7081_02605
rRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522113	522228	+				5S ribosomal RNA	rrf		G7081_RS02605	116		
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522249	522321	+							G7081_RS02610	73		old_locus_tag=G7081_02610
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522249	522321	+				tRNA-Val			G7081_RS02610	73		anticodon=TAC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522325	522397	+							G7081_RS02615	73		old_locus_tag=G7081_02615
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522325	522397	+				tRNA-Lys			G7081_RS02615	73		anticodon=TTT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522410	522491	+							G7081_RS02620	82		old_locus_tag=G7081_02620
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522410	522491	+				tRNA-Leu			G7081_RS02620	82		anticodon=TAG
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522500	522575	+							G7081_RS02625	76		old_locus_tag=G7081_02625
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522500	522575	+				tRNA-Thr			G7081_RS02625	76		anticodon=TGT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522579	522650	+							G7081_RS02630	72		old_locus_tag=G7081_02630
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522579	522650	+				tRNA-Gly			G7081_RS02630	72		anticodon=GCC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522692	522777	+							G7081_RS02635	86		old_locus_tag=G7081_02635
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522692	522777	+				tRNA-Leu			G7081_RS02635	86		anticodon=TAA
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522806	522879	+							G7081_RS02640	74		old_locus_tag=G7081_02640
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522806	522879	+				tRNA-Arg			G7081_RS02640	74		anticodon=ACG
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522892	522965	+							G7081_RS02645	74		old_locus_tag=G7081_02645
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522892	522965	+				tRNA-Pro			G7081_RS02645	74		anticodon=TGG
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522976	523049	+							G7081_RS02650	74		old_locus_tag=G7081_02650
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	522976	523049	+				tRNA-Met			G7081_RS02650	74		anticodon=CAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523068	523141	+							G7081_RS02655	74		old_locus_tag=G7081_02655
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523068	523141	+				tRNA-Ile			G7081_RS02655	74		anticodon=CAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523153	523242	+							G7081_RS02660	90		old_locus_tag=G7081_02660
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523153	523242	+				tRNA-Ser			G7081_RS02660	90		anticodon=TGA
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523254	523326	+							G7081_RS02665	73		old_locus_tag=G7081_02665
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523254	523326	+				tRNA-Met			G7081_RS02665	73		anticodon=CAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523353	523426	+							G7081_RS02670	74		old_locus_tag=G7081_02670
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523353	523426	+				tRNA-Asp			G7081_RS02670	74		anticodon=GTC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523442	523514	+							G7081_RS02675	73		old_locus_tag=G7081_02675
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523442	523514	+				tRNA-Phe			G7081_RS02675	73		anticodon=GAA
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523521	523591	+							G7081_RS02680	71		old_locus_tag=G7081_02680
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523521	523591	+				tRNA-Gly			G7081_RS02680	71		anticodon=TCC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523622	523695	+							G7081_RS02685	74		old_locus_tag=G7081_02685
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523622	523695	+				tRNA-Ile			G7081_RS02685	74		anticodon=GAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523715	523786	+							G7081_RS02690	72		old_locus_tag=G7081_02690
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523715	523786	+				tRNA-Glu			G7081_RS02690	72		anticodon=TTC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523799	523888	+							G7081_RS02695	90		old_locus_tag=G7081_02695
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523799	523888	+				tRNA-Ser			G7081_RS02695	90		anticodon=TGA
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523900	523972	+							G7081_RS02700	73		old_locus_tag=G7081_02700
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523900	523972	+				tRNA-Met			G7081_RS02700	73		anticodon=CAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523999	524072	+							G7081_RS02705	74		old_locus_tag=G7081_02705
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	523999	524072	+				tRNA-Asp			G7081_RS02705	74		anticodon=GTC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524087	524157	+							G7081_RS02710	71		old_locus_tag=G7081_02710
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524087	524157	+				tRNA-Gly			G7081_RS02710	71		anticodon=TCC
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524187	524260	+							G7081_RS02715	74		old_locus_tag=G7081_02715
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524187	524260	+				tRNA-Ile			G7081_RS02715	74		anticodon=GAT
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524274	524361	+							G7081_RS02720	88		old_locus_tag=G7081_02720
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	524274	524361	+				tRNA-Ser			G7081_RS02720	88		anticodon=GCT
