# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	486154	488823	-	WP_166033560.1	WP_166033560.1		sigma-54-dependent transcriptional regulator			G7082_RS02335	2670	889	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	488843	490132	-							G7082_RS02340	1290		old_locus_tag=G7082_02340
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	488843	490132	-	WP_166033561.1	WP_166033561.1		DEAD/DEAH box helicase			G7082_RS02340	1290	429	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	490150	491163	-							G7082_RS02345	1014		old_locus_tag=G7082_02345
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	490150	491163	-	WP_166033562.1	WP_166033562.1		Gfo/Idh/MocA family oxidoreductase			G7082_RS02345	1014	337	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	491170	491883	-					sfsA		G7082_RS02350	714		old_locus_tag=G7082_02350
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	491170	491883	-	WP_166033563.1	WP_166033563.1		DNA/RNA nuclease SfsA	sfsA		G7082_RS02350	714	237	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	492040	492798	+							G7082_RS02355	759		old_locus_tag=G7082_02355
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	492040	492798	+	WP_166033564.1	WP_166033564.1		class I SAM-dependent methyltransferase			G7082_RS02355	759	252	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	493174	494934	-							G7082_RS02360	1761		old_locus_tag=G7082_02360
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	493174	494934	-	WP_166033565.1	WP_166033565.1		ABC transporter ATP-binding protein/permease			G7082_RS02360	1761	586	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	494931	496661	-							G7082_RS02365	1731		old_locus_tag=G7082_02365
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	494931	496661	-	WP_166033566.1	WP_166033566.1		ABC transporter ATP-binding protein/permease			G7082_RS02365	1731	576	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497058	497225	-							G7082_RS02370	168		old_locus_tag=G7082_02370
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497058	497225	-	WP_166033567.1	WP_166033567.1		hypothetical protein			G7082_RS02370	168	55	
gene	pseudogene	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497365	497632	+							G7082_RS02375	268		pseudo;old_locus_tag=G7082_02375
CDS	without_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497365	497632	+				(4Fe-4S)-binding protein			G7082_RS02375	268		pseudo
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497633	497908	+							G7082_RS02380	276		old_locus_tag=G7082_02380
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	497633	497908	+	WP_166033568.1	WP_166033568.1		N-acetyltransferase			G7082_RS02380	276	91	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	498199	498414	+							G7082_RS02385	216		old_locus_tag=G7082_02385
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	498199	498414	+	WP_166033569.1	WP_166033569.1		DNA-dependent RNA polymerase auxiliary subunit epsilon family protein			G7082_RS02385	216	71	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	498417	500090	+							G7082_RS02390	1674		old_locus_tag=G7082_02390
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	498417	500090	+	WP_166033570.1	WP_166033570.1		ribonuclease J			G7082_RS02390	1674	557	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	500152	500352	-							G7082_RS02395	201		old_locus_tag=G7082_02395
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	500152	500352	-	WP_166033571.1	WP_166033571.1		cold-shock protein			G7082_RS02395	201	66	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	500527	501207	-					radC		G7082_RS02400	681		old_locus_tag=G7082_02400
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	500527	501207	-	WP_166033572.1	WP_166033572.1		DNA repair protein RadC	radC		G7082_RS02400	681	226	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	501264	501929	-							G7082_RS02405	666		old_locus_tag=G7082_02405
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	501264	501929	-	WP_166033573.1	WP_166033573.1		HAD family hydrolase			G7082_RS02405	666	221	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	501930	503219	-							G7082_RS02410	1290		old_locus_tag=G7082_02410
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	501930	503219	-	WP_166033574.1	WP_166033574.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			G7082_RS02410	1290	429	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	503372	506017	-							G7082_RS02415	2646		old_locus_tag=G7082_02415
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	503372	506017	-	WP_166033575.1	WP_166033575.1		valine--tRNA ligase			G7082_RS02415	2646	881	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	506330	506821	-					tpx		G7082_RS02420	492		old_locus_tag=G7082_02420
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	506330	506821	-	WP_166033576.1	WP_166033576.1		thiol peroxidase	tpx		G7082_RS02420	492	163	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	506899	507561	-							G7082_RS02425	663		old_locus_tag=G7082_02425
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	506899	507561	-	WP_166033577.1	WP_166033577.1		redox-sensing transcriptional repressor Rex			G7082_RS02425	663	220	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	507814	507999	+							G7082_RS02430	186		old_locus_tag=G7082_02430
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	507814	507999	+	WP_166033578.1	WP_166033578.1		hypothetical protein			G7082_RS02430	186	61	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	508019	508525	-							G7082_RS02435	507		old_locus_tag=G7082_02435
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	508019	508525	-	WP_166033579.1	WP_166033579.1		hypothetical protein			G7082_RS02435	507	168	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	508550	509767	-					thiI		G7082_RS02440	1218		old_locus_tag=G7082_02440
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	508550	509767	-	WP_166033580.1	WP_166033580.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		G7082_RS02440	1218	405	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	509780	510931	-							G7082_RS02445	1152		old_locus_tag=G7082_02445
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	509780	510931	-	WP_166033581.1	WP_166033581.1		cysteine desulfurase			G7082_RS02445	1152	383	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	511045	512769	-							G7082_RS02450	1725		old_locus_tag=G7082_02450
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	511045	512769	-	WP_166033582.1	WP_166033582.1		septation ring formation regulator EzrA			G7082_RS02450	1725	574	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	513096	514439	+							G7082_RS02455	1344		old_locus_tag=G7082_02455
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	513096	514439	+	WP_166033583.1	WP_166033583.1		aspartate kinase			G7082_RS02455	1344	447	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	514496	514957	-							G7082_RS02460	462		old_locus_tag=G7082_02460
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	514496	514957	-	WP_166033585.1	WP_166033585.1		GNAT family N-acetyltransferase			G7082_RS02460	462	153	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	514962	515474	-							G7082_RS02465	513		old_locus_tag=G7082_02465
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	514962	515474	-	WP_166033587.1	WP_166033587.1		HAD family hydrolase			G7082_RS02465	513	170	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	515485	516327	-							G7082_RS02470	843		old_locus_tag=G7082_02470
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	515485	516327	-	WP_166033589.1	WP_166033589.1		Cof-type HAD-IIB family hydrolase			G7082_RS02470	843	280	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	516339	517166	-							G7082_RS02475	828		old_locus_tag=G7082_02475
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	516339	517166	-	WP_166033590.1	WP_166033590.1		DUF72 domain-containing protein			G7082_RS02475	828	275	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	517244	518704	-					thrC		G7082_RS02480	1461		old_locus_tag=G7082_02480
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	517244	518704	-	WP_166033592.1	WP_166033592.1		threonine synthase	thrC		G7082_RS02480	1461	486	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	518838	519017	-							G7082_RS02485	180		old_locus_tag=G7082_02485
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	518838	519017	-	WP_166033594.1	WP_166033594.1		hypothetical protein			G7082_RS02485	180	59	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	519214	520890	-							G7082_RS02490	1677		old_locus_tag=G7082_02490
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	519214	520890	-	WP_166033596.1	WP_166033596.1		FAD-dependent oxidoreductase			G7082_RS02490	1677	558	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	521022	521588	-					ahpC		G7082_RS02495	567		old_locus_tag=G7082_02495
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	521022	521588	-	WP_166033598.1	WP_166033598.1		peroxiredoxin	ahpC		G7082_RS02495	567	188	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	521923	523644	-							G7082_RS02500	1722		old_locus_tag=G7082_02500
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	521923	523644	-	WP_166033600.1	WP_166033600.1		hypothetical protein			G7082_RS02500	1722	573	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	523718	537268	-							G7082_RS02505	13551		old_locus_tag=G7082_02505
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	523718	537268	-	WP_166033602.1	WP_166033602.1		LPXTG cell wall anchor domain-containing protein			G7082_RS02505	13551	4516	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	537284	538801	-							G7082_RS02510	1518		old_locus_tag=G7082_02510
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	537284	538801	-	WP_166033603.1	WP_166033603.1		glycosyltransferase			G7082_RS02510	1518	505	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	538821	539492	-							G7082_RS02515	672		old_locus_tag=G7082_02515
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	538821	539492	-	WP_166033605.1	WP_166033605.1		hypothetical protein			G7082_RS02515	672	223	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	539734	541194	-							G7082_RS02520	1461		old_locus_tag=G7082_02520
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	539734	541194	-	WP_166033607.1	WP_166033607.1		helix-turn-helix domain-containing protein			G7082_RS02520	1461	486	
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541269	541354	-							G7082_RS02525	86		old_locus_tag=G7082_02525
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541269	541354	-				tRNA-Leu			G7082_RS02525	86		anticodon=AAG
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541399	541851	-							G7082_RS02530	453		old_locus_tag=G7082_02530
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541399	541851	-	WP_166035998.1	WP_166035998.1		SprT family protein			G7082_RS02530	453	150	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541854	544028	-							G7082_RS02535	2175		old_locus_tag=G7082_02535
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	541854	544028	-	WP_166033609.1	WP_166033609.1		RNA-binding transcriptional accessory protein			G7082_RS02535	2175	724	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	544032	546230	-							G7082_RS02540	2199		old_locus_tag=G7082_02540
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	544032	546230	-	WP_166033611.1	WP_166033611.1		hypothetical protein			G7082_RS02540	2199	732	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	546261	546992	-							G7082_RS02545	732		old_locus_tag=G7082_02545
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	546261	546992	-	WP_166033613.1	WP_166033613.1		metallophosphoesterase			G7082_RS02545	732	243	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	547134	547517	-							G7082_RS02550	384		old_locus_tag=G7082_02550
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	547134	547517	-	WP_166033615.1	WP_166033615.1		DUF1149 family protein			G7082_RS02550	384	127	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	547954	548751	-					lepB		G7082_RS02555	798		old_locus_tag=G7082_02555
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	547954	548751	-	WP_166033617.1	WP_166033617.1		signal peptidase I	lepB		G7082_RS02555	798	265	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	548777	549466	-							G7082_RS02560	690		old_locus_tag=G7082_02560
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	548777	549466	-	WP_166033619.1	WP_166033619.1		hydrolase			G7082_RS02560	690	229	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	549519	550151	-							G7082_RS02565	633		old_locus_tag=G7082_02565
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	549519	550151	-	WP_238842682.1	WP_238842682.1		glycoside hydrolase family 73 protein			G7082_RS02565	633	210	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	550151	550900	-							G7082_RS02570	750		old_locus_tag=G7082_02570
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	550151	550900	-	WP_166033621.1	WP_166033621.1		M15 family metallopeptidase			G7082_RS02570	750	249	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	550919	551473	-							G7082_RS02575	555		old_locus_tag=G7082_02575
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	550919	551473	-	WP_166033623.1	WP_166033623.1		hypothetical protein			G7082_RS02575	555	184	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	551586	552536	-							G7082_RS02580	951		old_locus_tag=G7082_02580
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	551586	552536	-	WP_166033625.1	WP_166033625.1		aromatic acid exporter family protein			G7082_RS02580	951	316	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	552643	553275	+							G7082_RS02585	633		old_locus_tag=G7082_02585
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	552643	553275	+	WP_166033627.1	WP_166033627.1		hypothetical protein			G7082_RS02585	633	210	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	553325	554788	-							G7082_RS02590	1464		old_locus_tag=G7082_02590
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	553325	554788	-	WP_166033628.1	WP_166033628.1		flotillin family protein			G7082_RS02590	1464	487	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	554808	555329	-							G7082_RS02595	522		old_locus_tag=G7082_02595
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	554808	555329	-	WP_166033630.1	WP_166033630.1		hypothetical protein			G7082_RS02595	522	173	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	555474	556064	-					lepB		G7082_RS02600	591		old_locus_tag=G7082_02600
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	555474	556064	-	WP_166033632.1	WP_166033632.1		signal peptidase I	lepB		G7082_RS02600	591	196	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	556084	556752	-							G7082_RS02605	669		old_locus_tag=G7082_02605
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	556084	556752	-	WP_166033634.1	WP_166033634.1		hypothetical protein			G7082_RS02605	669	222	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	556775	557851	-							G7082_RS02610	1077		old_locus_tag=G7082_02610
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	556775	557851	-	WP_166033636.1	WP_166033636.1		DUF916 and DUF3324 domain-containing protein			G7082_RS02610	1077	358	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	558147	558953	-							G7082_RS02615	807		old_locus_tag=G7082_02615
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	558147	558953	-	WP_166033637.1	WP_166033637.1		WxL domain-containing protein			G7082_RS02615	807	268	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	559021	559773	-							G7082_RS02620	753		old_locus_tag=G7082_02620
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	559021	559773	-	WP_238842683.1	WP_238842683.1		WxL domain-containing protein			G7082_RS02620	753	250	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	559770	560081	-							G7082_RS02625	312		old_locus_tag=G7082_02625
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	559770	560081	-	WP_166033639.1	WP_166033639.1		LPXTG cell wall anchor domain-containing protein			G7082_RS02625	312	103	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	560102	562990	-							G7082_RS02630	2889		old_locus_tag=G7082_02630
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	560102	562990	-	WP_166033641.1	WP_166033641.1		MucBP domain-containing protein			G7082_RS02630	2889	962	
